Vehicle_Type,Vehicle_Route_Name,Latitude,Longitude,ID,Waypoint_ID
JEEP,SANTA MARIA-PARTIDA_1.1,14.81741590,120.95951680,TP001,SANTA MARIA-PARTIDA_1.1_TP001
JEEP,SANTA MARIA-PARTIDA_1.1,14.81729000,120.95932000,TP002,SANTA MARIA-PARTIDA_1.1_TP002
JEEP,SANTA MARIA-PARTIDA_1.1,14.81725000,120.95926000,TP003,SANTA MARIA-PARTIDA_1.1_TP003
JEEP,SANTA MARIA-PARTIDA_1.1,14.81725130,120.95926330,TP004,SANTA MARIA-PARTIDA_1.1_TP004
JEEP,SANTA MARIA-PARTIDA_1.1,14.81734000,120.95917000,TP005,SANTA MARIA-PARTIDA_1.1_TP005
JEEP,SANTA MARIA-PARTIDA_1.1,14.81741000,120.95912000,TP006,SANTA MARIA-PARTIDA_1.1_TP006
JEEP,SANTA MARIA-PARTIDA_1.1,14.81751000,120.95905000,TP007,SANTA MARIA-PARTIDA_1.1_TP007
JEEP,SANTA MARIA-PARTIDA_1.1,14.81758000,120.95902000,TP008,SANTA MARIA-PARTIDA_1.1_TP008
JEEP,SANTA MARIA-PARTIDA_1.1,14.81769000,120.95895000,TP009,SANTA MARIA-PARTIDA_1.1_TP009
JEEP,SANTA MARIA-PARTIDA_1.1,14.81793000,120.95882000,TP010,SANTA MARIA-PARTIDA_1.1_TP010
JEEP,SANTA MARIA-PARTIDA_1.1,14.81817000,120.95869000,TP011,SANTA MARIA-PARTIDA_1.1_TP011
JEEP,SANTA MARIA-PARTIDA_1.1,14.81851000,120.95855000,TP012,SANTA MARIA-PARTIDA_1.1_TP012
JEEP,SANTA MARIA-PARTIDA_1.1,14.81852000,120.95855000,TP013,SANTA MARIA-PARTIDA_1.1_TP013
JEEP,SANTA MARIA-PARTIDA_1.1,14.81860000,120.95851000,TP014,SANTA MARIA-PARTIDA_1.1_TP014
JEEP,SANTA MARIA-PARTIDA_1.1,14.81867000,120.95847000,TP015,SANTA MARIA-PARTIDA_1.1_TP015
JEEP,SANTA MARIA-PARTIDA_1.1,14.81881000,120.95840000,TP016,SANTA MARIA-PARTIDA_1.1_TP016
JEEP,SANTA MARIA-PARTIDA_1.1,14.81898000,120.95829000,TP017,SANTA MARIA-PARTIDA_1.1_TP017
JEEP,SANTA MARIA-PARTIDA_1.1,14.81911000,120.95822000,TP018,SANTA MARIA-PARTIDA_1.1_TP018
JEEP,SANTA MARIA-PARTIDA_1.1,14.81972000,120.95784000,TP019,SANTA MARIA-PARTIDA_1.1_TP019
JEEP,SANTA MARIA-PARTIDA_1.1,14.81974000,120.95784000,TP020,SANTA MARIA-PARTIDA_1.1_TP020
JEEP,SANTA MARIA-PARTIDA_1.1,14.81975000,120.95783000,TP021,SANTA MARIA-PARTIDA_1.1_TP021
JEEP,SANTA MARIA-PARTIDA_1.1,14.81976000,120.95783000,TP022,SANTA MARIA-PARTIDA_1.1_TP022
JEEP,SANTA MARIA-PARTIDA_1.1,14.81977000,120.95783000,TP023,SANTA MARIA-PARTIDA_1.1_TP023
JEEP,SANTA MARIA-PARTIDA_1.1,14.81978000,120.95783000,TP024,SANTA MARIA-PARTIDA_1.1_TP024
JEEP,SANTA MARIA-PARTIDA_1.1,14.81979000,120.95783000,TP025,SANTA MARIA-PARTIDA_1.1_TP025
JEEP,SANTA MARIA-PARTIDA_1.1,14.81980000,120.95783000,TP026,SANTA MARIA-PARTIDA_1.1_TP026
JEEP,SANTA MARIA-PARTIDA_1.1,14.81982000,120.95783000,TP027,SANTA MARIA-PARTIDA_1.1_TP027
JEEP,SANTA MARIA-PARTIDA_1.1,14.81984000,120.95784000,TP028,SANTA MARIA-PARTIDA_1.1_TP028
JEEP,SANTA MARIA-PARTIDA_1.1,14.81985000,120.95784000,TP029,SANTA MARIA-PARTIDA_1.1_TP029
JEEP,SANTA MARIA-PARTIDA_1.1,14.81986000,120.95785000,TP030,SANTA MARIA-PARTIDA_1.1_TP030
JEEP,SANTA MARIA-PARTIDA_1.1,14.81987000,120.95785000,TP031,SANTA MARIA-PARTIDA_1.1_TP031
JEEP,SANTA MARIA-PARTIDA_1.1,14.81988000,120.95785000,TP032,SANTA MARIA-PARTIDA_1.1_TP032
JEEP,SANTA MARIA-PARTIDA_1.1,14.81989000,120.95786000,TP033,SANTA MARIA-PARTIDA_1.1_TP033
JEEP,SANTA MARIA-PARTIDA_1.1,14.81990000,120.95787000,TP034,SANTA MARIA-PARTIDA_1.1_TP034
JEEP,SANTA MARIA-PARTIDA_1.1,14.81991000,120.95789000,TP035,SANTA MARIA-PARTIDA_1.1_TP035
JEEP,SANTA MARIA-PARTIDA_1.1,14.81994000,120.95795000,TP036,SANTA MARIA-PARTIDA_1.1_TP036
JEEP,SANTA MARIA-PARTIDA_1.1,14.81996000,120.95800000,TP037,SANTA MARIA-PARTIDA_1.1_TP037
JEEP,SANTA MARIA-PARTIDA_1.1,14.81998000,120.95806000,TP038,SANTA MARIA-PARTIDA_1.1_TP038
JEEP,SANTA MARIA-PARTIDA_1.1,14.82000000,120.95814000,TP039,SANTA MARIA-PARTIDA_1.1_TP039
JEEP,SANTA MARIA-PARTIDA_1.1,14.82001000,120.95823000,TP040,SANTA MARIA-PARTIDA_1.1_TP040
JEEP,SANTA MARIA-PARTIDA_1.1,14.82001000,120.95824000,TP041,SANTA MARIA-PARTIDA_1.1_TP041
JEEP,SANTA MARIA-PARTIDA_1.1,14.82000000,120.95843000,TP042,SANTA MARIA-PARTIDA_1.1_TP042
JEEP,SANTA MARIA-PARTIDA_1.1,14.81999000,120.95844000,TP043,SANTA MARIA-PARTIDA_1.1_TP043
JEEP,SANTA MARIA-PARTIDA_1.1,14.81999000,120.95845000,TP044,SANTA MARIA-PARTIDA_1.1_TP044
JEEP,SANTA MARIA-PARTIDA_1.1,14.81999000,120.95855000,TP045,SANTA MARIA-PARTIDA_1.1_TP045
JEEP,SANTA MARIA-PARTIDA_1.1,14.81998000,120.95863000,TP046,SANTA MARIA-PARTIDA_1.1_TP046
JEEP,SANTA MARIA-PARTIDA_1.1,14.81997000,120.95880000,TP047,SANTA MARIA-PARTIDA_1.1_TP047
JEEP,SANTA MARIA-PARTIDA_1.1,14.81996000,120.95898000,TP048,SANTA MARIA-PARTIDA_1.1_TP048
JEEP,SANTA MARIA-PARTIDA_1.1,14.81996200,120.95898120,TP049,SANTA MARIA-PARTIDA_1.1_TP049
JEEP,SANTA MARIA-PARTIDA_1.1,14.81994000,120.95930000,TP050,SANTA MARIA-PARTIDA_1.1_TP050
JEEP,SANTA MARIA-PARTIDA_1.1,14.81993000,120.95938000,TP051,SANTA MARIA-PARTIDA_1.1_TP051
JEEP,SANTA MARIA-PARTIDA_1.1,14.81992000,120.96023000,TP052,SANTA MARIA-PARTIDA_1.1_TP052
JEEP,SANTA MARIA-PARTIDA_1.1,14.81991000,120.96031000,TP053,SANTA MARIA-PARTIDA_1.1_TP053
JEEP,SANTA MARIA-PARTIDA_1.1,14.81990000,120.96121000,TP054,SANTA MARIA-PARTIDA_1.1_TP054
JEEP,SANTA MARIA-PARTIDA_1.1,14.81989880,120.96121480,TP055,SANTA MARIA-PARTIDA_1.1_TP055
JEEP,SANTA MARIA-PARTIDA_1.1,14.81932000,120.96104000,TP056,SANTA MARIA-PARTIDA_1.1_TP056
JEEP,SANTA MARIA-PARTIDA_1.1,14.81865000,120.96088000,TP057,SANTA MARIA-PARTIDA_1.1_TP057
JEEP,SANTA MARIA-PARTIDA_1.1,14.81865040,120.96087980,TP058,SANTA MARIA-PARTIDA_1.1_TP058
JEEP,SANTA MARIA-PARTIDA_1.1,14.81877000,120.96110000,TP059,SANTA MARIA-PARTIDA_1.1_TP059
JEEP,SANTA MARIA-PARTIDA_1.1,14.81888000,120.96130000,TP060,SANTA MARIA-PARTIDA_1.1_TP060
JEEP,SANTA MARIA-PARTIDA_1.1,14.81892000,120.96138000,TP061,SANTA MARIA-PARTIDA_1.1_TP061
JEEP,SANTA MARIA-PARTIDA_1.1,14.81892000,120.96139000,TP062,SANTA MARIA-PARTIDA_1.1_TP062
JEEP,SANTA MARIA-PARTIDA_1.1,14.81914000,120.96183000,TP063,SANTA MARIA-PARTIDA_1.1_TP063
JEEP,SANTA MARIA-PARTIDA_1.1,14.81921000,120.96206000,TP064,SANTA MARIA-PARTIDA_1.1_TP064
JEEP,SANTA MARIA-PARTIDA_1.1,14.81928000,120.96234000,TP065,SANTA MARIA-PARTIDA_1.1_TP065
JEEP,SANTA MARIA-PARTIDA_1.1,14.81935000,120.96258000,TP066,SANTA MARIA-PARTIDA_1.1_TP066
JEEP,SANTA MARIA-PARTIDA_1.1,14.81934910,120.96258130,TP067,SANTA MARIA-PARTIDA_1.1_TP067
JEEP,SANTA MARIA-PARTIDA_1.1,14.81940000,120.96259000,TP068,SANTA MARIA-PARTIDA_1.1_TP068
JEEP,SANTA MARIA-PARTIDA_1.1,14.81980000,120.96262000,TP069,SANTA MARIA-PARTIDA_1.1_TP069
JEEP,SANTA MARIA-PARTIDA_1.1,14.81998000,120.96266000,TP070,SANTA MARIA-PARTIDA_1.1_TP070
JEEP,SANTA MARIA-PARTIDA_1.1,14.82059000,120.96280000,TP071,SANTA MARIA-PARTIDA_1.1_TP071
JEEP,SANTA MARIA-PARTIDA_1.1,14.82120000,120.96298000,TP072,SANTA MARIA-PARTIDA_1.1_TP072
JEEP,SANTA MARIA-PARTIDA_1.1,14.82192000,120.96312000,TP073,SANTA MARIA-PARTIDA_1.1_TP073
JEEP,SANTA MARIA-PARTIDA_1.1,14.82209000,120.96312000,TP074,SANTA MARIA-PARTIDA_1.1_TP074
JEEP,SANTA MARIA-PARTIDA_1.1,14.82248000,120.96312000,TP075,SANTA MARIA-PARTIDA_1.1_TP075
JEEP,SANTA MARIA-PARTIDA_1.1,14.82247920,120.96311520,TP076,SANTA MARIA-PARTIDA_1.1_TP076
JEEP,SANTA MARIA-PARTIDA_1.1,14.82242000,120.96369000,TP077,SANTA MARIA-PARTIDA_1.1_TP077
JEEP,SANTA MARIA-PARTIDA_1.1,14.82239000,120.96436000,TP078,SANTA MARIA-PARTIDA_1.1_TP078
JEEP,SANTA MARIA-PARTIDA_1.1,14.82236000,120.96469000,TP079,SANTA MARIA-PARTIDA_1.1_TP079
JEEP,SANTA MARIA-PARTIDA_1.1,14.82235000,120.96547000,TP080,SANTA MARIA-PARTIDA_1.1_TP080
JEEP,SANTA MARIA-PARTIDA_1.1,14.82239000,120.96588000,TP081,SANTA MARIA-PARTIDA_1.1_TP081
JEEP,SANTA MARIA-PARTIDA_1.1,14.82243000,120.96623000,TP082,SANTA MARIA-PARTIDA_1.1_TP082
JEEP,SANTA MARIA-PARTIDA_1.1,14.82250000,120.96658000,TP083,SANTA MARIA-PARTIDA_1.1_TP083
JEEP,SANTA MARIA-PARTIDA_1.1,14.82263000,120.96726000,TP084,SANTA MARIA-PARTIDA_1.1_TP084
JEEP,SANTA MARIA-PARTIDA_1.1,14.82266000,120.96740000,TP085,SANTA MARIA-PARTIDA_1.1_TP085
JEEP,SANTA MARIA-PARTIDA_1.1,14.82268000,120.96754000,TP086,SANTA MARIA-PARTIDA_1.1_TP086
JEEP,SANTA MARIA-PARTIDA_1.1,14.82268340,120.96753760,TP087,SANTA MARIA-PARTIDA_1.1_TP087
JEEP,SANTA MARIA-PARTIDA_1.1,14.82352000,120.96806000,TP088,SANTA MARIA-PARTIDA_1.1_TP088
JEEP,SANTA MARIA-PARTIDA_1.1,14.82381000,120.96826000,TP089,SANTA MARIA-PARTIDA_1.1_TP089
JEEP,SANTA MARIA-PARTIDA_1.1,14.82389000,120.96831000,TP090,SANTA MARIA-PARTIDA_1.1_TP090
JEEP,SANTA MARIA-PARTIDA_1.1,14.82393000,120.96834000,TP091,SANTA MARIA-PARTIDA_1.1_TP091
JEEP,SANTA MARIA-PARTIDA_1.1,14.82433000,120.96862000,TP092,SANTA MARIA-PARTIDA_1.1_TP092
JEEP,SANTA MARIA-PARTIDA_1.1,14.82467000,120.96885000,TP093,SANTA MARIA-PARTIDA_1.1_TP093
JEEP,SANTA MARIA-PARTIDA_1.1,14.82485000,120.96898000,TP094,SANTA MARIA-PARTIDA_1.1_TP094
JEEP,SANTA MARIA-PARTIDA_1.1,14.82546000,120.96940000,TP095,SANTA MARIA-PARTIDA_1.1_TP095
JEEP,SANTA MARIA-PARTIDA_1.1,14.82562000,120.96950000,TP096,SANTA MARIA-PARTIDA_1.1_TP096
JEEP,SANTA MARIA-PARTIDA_1.1,14.82598000,120.96977000,TP097,SANTA MARIA-PARTIDA_1.1_TP097
JEEP,SANTA MARIA-PARTIDA_1.1,14.82679000,120.97032000,TP098,SANTA MARIA-PARTIDA_1.1_TP098
JEEP,SANTA MARIA-PARTIDA_1.1,14.82711000,120.97057000,TP099,SANTA MARIA-PARTIDA_1.1_TP099
JEEP,SANTA MARIA-PARTIDA_1.1,14.82731000,120.97071000,TP100,SANTA MARIA-PARTIDA_1.1_TP100
JEEP,SANTA MARIA-PARTIDA_1.1,14.82771000,120.97099000,TP101,SANTA MARIA-PARTIDA_1.1_TP101
JEEP,SANTA MARIA-PARTIDA_1.1,14.82920000,120.97199000,TP102,SANTA MARIA-PARTIDA_1.1_TP102
JEEP,SANTA MARIA-PARTIDA_1.1,14.82997000,120.97253000,TP103,SANTA MARIA-PARTIDA_1.1_TP103
JEEP,SANTA MARIA-PARTIDA_1.1,14.83016000,120.97267000,TP104,SANTA MARIA-PARTIDA_1.1_TP104
JEEP,SANTA MARIA-PARTIDA_1.1,14.83049000,120.97291000,TP105,SANTA MARIA-PARTIDA_1.1_TP105
JEEP,SANTA MARIA-PARTIDA_1.1,14.83168000,120.97372000,TP106,SANTA MARIA-PARTIDA_1.1_TP106
JEEP,SANTA MARIA-PARTIDA_1.1,14.83209000,120.97400000,TP107,SANTA MARIA-PARTIDA_1.1_TP107
JEEP,SANTA MARIA-PARTIDA_1.1,14.83258000,120.97435000,TP108,SANTA MARIA-PARTIDA_1.1_TP108
JEEP,SANTA MARIA-PARTIDA_1.1,14.83368000,120.97510000,TP109,SANTA MARIA-PARTIDA_1.1_TP109
JEEP,SANTA MARIA-PARTIDA_1.1,14.83387000,120.97525000,TP110,SANTA MARIA-PARTIDA_1.1_TP110
JEEP,SANTA MARIA-PARTIDA_1.1,14.83436000,120.97559000,TP111,SANTA MARIA-PARTIDA_1.1_TP111
JEEP,SANTA MARIA-PARTIDA_1.1,14.83445000,120.97565000,TP112,SANTA MARIA-PARTIDA_1.1_TP112
JEEP,SANTA MARIA-PARTIDA_1.1,14.83452000,120.97573000,TP113,SANTA MARIA-PARTIDA_1.1_TP113
JEEP,SANTA MARIA-PARTIDA_1.1,14.83489000,120.97588000,TP114,SANTA MARIA-PARTIDA_1.1_TP114
JEEP,SANTA MARIA-PARTIDA_1.1,14.83503000,120.97593000,TP115,SANTA MARIA-PARTIDA_1.1_TP115
JEEP,SANTA MARIA-PARTIDA_1.1,14.83520000,120.97600000,TP116,SANTA MARIA-PARTIDA_1.1_TP116
JEEP,SANTA MARIA-PARTIDA_1.1,14.83542000,120.97608000,TP117,SANTA MARIA-PARTIDA_1.1_TP117
JEEP,SANTA MARIA-PARTIDA_1.1,14.83564000,120.97620000,TP118,SANTA MARIA-PARTIDA_1.1_TP118
JEEP,SANTA MARIA-PARTIDA_1.1,14.83599000,120.97645000,TP119,SANTA MARIA-PARTIDA_1.1_TP119
JEEP,SANTA MARIA-PARTIDA_1.1,14.83624000,120.97662000,TP120,SANTA MARIA-PARTIDA_1.1_TP120
JEEP,SANTA MARIA-PARTIDA_1.1,14.83638000,120.97673000,TP121,SANTA MARIA-PARTIDA_1.1_TP121
JEEP,SANTA MARIA-PARTIDA_1.1,14.83645000,120.97678000,TP122,SANTA MARIA-PARTIDA_1.1_TP122
JEEP,SANTA MARIA-PARTIDA_1.1,14.83654000,120.97682000,TP123,SANTA MARIA-PARTIDA_1.1_TP123
JEEP,SANTA MARIA-PARTIDA_1.1,14.83689000,120.97709000,TP124,SANTA MARIA-PARTIDA_1.1_TP124
JEEP,SANTA MARIA-PARTIDA_1.1,14.83721000,120.97728000,TP125,SANTA MARIA-PARTIDA_1.1_TP125
JEEP,SANTA MARIA-PARTIDA_1.1,14.83826000,120.97812000,TP126,SANTA MARIA-PARTIDA_1.1_TP126
JEEP,SANTA MARIA-PARTIDA_1.1,14.83894000,120.97864000,TP127,SANTA MARIA-PARTIDA_1.1_TP127
JEEP,SANTA MARIA-PARTIDA_1.1,14.83920000,120.97884000,TP128,SANTA MARIA-PARTIDA_1.1_TP128
JEEP,SANTA MARIA-PARTIDA_1.1,14.83959000,120.97914000,TP129,SANTA MARIA-PARTIDA_1.1_TP129
JEEP,SANTA MARIA-PARTIDA_1.1,14.83981000,120.97930000,TP130,SANTA MARIA-PARTIDA_1.1_TP130
JEEP,SANTA MARIA-PARTIDA_1.1,14.84015000,120.97954000,TP131,SANTA MARIA-PARTIDA_1.1_TP131
JEEP,SANTA MARIA-PARTIDA_1.1,14.84054000,120.97968000,TP132,SANTA MARIA-PARTIDA_1.1_TP132
JEEP,SANTA MARIA-PARTIDA_1.1,14.84101000,120.97980000,TP133,SANTA MARIA-PARTIDA_1.1_TP133
JEEP,SANTA MARIA-PARTIDA_1.1,14.84139000,120.97990000,TP134,SANTA MARIA-PARTIDA_1.1_TP134
JEEP,SANTA MARIA-PARTIDA_1.1,14.84169000,120.97998000,TP135,SANTA MARIA-PARTIDA_1.1_TP135
JEEP,SANTA MARIA-PARTIDA_1.1,14.84184000,120.98002000,TP136,SANTA MARIA-PARTIDA_1.1_TP136
JEEP,SANTA MARIA-PARTIDA_1.1,14.84242000,120.98018000,TP137,SANTA MARIA-PARTIDA_1.1_TP137
JEEP,SANTA MARIA-PARTIDA_1.1,14.84278000,120.98026000,TP138,SANTA MARIA-PARTIDA_1.1_TP138
JEEP,SANTA MARIA-PARTIDA_1.1,14.84285000,120.98028000,TP139,SANTA MARIA-PARTIDA_1.1_TP139
JEEP,SANTA MARIA-PARTIDA_1.1,14.84326000,120.98037000,TP140,SANTA MARIA-PARTIDA_1.1_TP140
JEEP,SANTA MARIA-PARTIDA_1.1,14.84345000,120.98042000,TP141,SANTA MARIA-PARTIDA_1.1_TP141
JEEP,SANTA MARIA-PARTIDA_1.1,14.84424000,120.98064000,TP142,SANTA MARIA-PARTIDA_1.1_TP142
JEEP,SANTA MARIA-PARTIDA_1.1,14.84469000,120.98067000,TP143,SANTA MARIA-PARTIDA_1.1_TP143
JEEP,SANTA MARIA-PARTIDA_1.1,14.84470000,120.98067000,TP144,SANTA MARIA-PARTIDA_1.1_TP144
JEEP,SANTA MARIA-PARTIDA_1.1,14.84515000,120.98068000,TP145,SANTA MARIA-PARTIDA_1.1_TP145
JEEP,SANTA MARIA-PARTIDA_1.1,14.84582000,120.98070000,TP146,SANTA MARIA-PARTIDA_1.1_TP146
JEEP,SANTA MARIA-PARTIDA_1.1,14.84615000,120.98071000,TP147,SANTA MARIA-PARTIDA_1.1_TP147
JEEP,SANTA MARIA-PARTIDA_1.1,14.84633000,120.98072000,TP148,SANTA MARIA-PARTIDA_1.1_TP148
JEEP,SANTA MARIA-PARTIDA_1.1,14.84687000,120.98073000,TP149,SANTA MARIA-PARTIDA_1.1_TP149
JEEP,SANTA MARIA-PARTIDA_1.1,14.84706000,120.98072000,TP150,SANTA MARIA-PARTIDA_1.1_TP150
JEEP,SANTA MARIA-PARTIDA_1.1,14.84720000,120.98073000,TP151,SANTA MARIA-PARTIDA_1.1_TP151
JEEP,SANTA MARIA-PARTIDA_1.1,14.84762000,120.98084000,TP152,SANTA MARIA-PARTIDA_1.1_TP152
JEEP,SANTA MARIA-PARTIDA_1.1,14.84769000,120.98086000,TP153,SANTA MARIA-PARTIDA_1.1_TP153
JEEP,SANTA MARIA-PARTIDA_1.1,14.84791000,120.98095000,TP154,SANTA MARIA-PARTIDA_1.1_TP154
JEEP,SANTA MARIA-PARTIDA_1.1,14.84865000,120.98115000,TP155,SANTA MARIA-PARTIDA_1.1_TP155
JEEP,SANTA MARIA-PARTIDA_1.1,14.84934000,120.98138000,TP156,SANTA MARIA-PARTIDA_1.1_TP156
JEEP,SANTA MARIA-PARTIDA_1.1,14.84937000,120.98139000,TP157,SANTA MARIA-PARTIDA_1.1_TP157
JEEP,SANTA MARIA-PARTIDA_1.1,14.84950000,120.98146000,TP158,SANTA MARIA-PARTIDA_1.1_TP158
JEEP,SANTA MARIA-PARTIDA_1.1,14.84964000,120.98159000,TP159,SANTA MARIA-PARTIDA_1.1_TP159
JEEP,SANTA MARIA-PARTIDA_1.1,14.84979000,120.98178000,TP160,SANTA MARIA-PARTIDA_1.1_TP160
JEEP,SANTA MARIA-PARTIDA_1.1,14.85002000,120.98209000,TP161,SANTA MARIA-PARTIDA_1.1_TP161
JEEP,SANTA MARIA-PARTIDA_1.1,14.85018000,120.98234000,TP162,SANTA MARIA-PARTIDA_1.1_TP162
JEEP,SANTA MARIA-PARTIDA_1.1,14.85055000,120.98300000,TP163,SANTA MARIA-PARTIDA_1.1_TP163
JEEP,SANTA MARIA-PARTIDA_1.1,14.85062000,120.98311000,TP164,SANTA MARIA-PARTIDA_1.1_TP164
JEEP,SANTA MARIA-PARTIDA_1.1,14.85080000,120.98341000,TP165,SANTA MARIA-PARTIDA_1.1_TP165
JEEP,SANTA MARIA-PARTIDA_1.1,14.85086000,120.98350000,TP166,SANTA MARIA-PARTIDA_1.1_TP166
JEEP,SANTA MARIA-PARTIDA_1.1,14.85091000,120.98355000,TP167,SANTA MARIA-PARTIDA_1.1_TP167
JEEP,SANTA MARIA-PARTIDA_1.1,14.85103000,120.98368000,TP168,SANTA MARIA-PARTIDA_1.1_TP168
JEEP,SANTA MARIA-PARTIDA_1.1,14.85145000,120.98408000,TP169,SANTA MARIA-PARTIDA_1.1_TP169
JEEP,SANTA MARIA-PARTIDA_1.1,14.85155000,120.98419000,TP170,SANTA MARIA-PARTIDA_1.1_TP170
JEEP,SANTA MARIA-PARTIDA_1.1,14.85195000,120.98457000,TP171,SANTA MARIA-PARTIDA_1.1_TP171
JEEP,SANTA MARIA-PARTIDA_1.1,14.85245000,120.98504000,TP172,SANTA MARIA-PARTIDA_1.1_TP172
JEEP,SANTA MARIA-PARTIDA_1.1,14.85247000,120.98507000,TP173,SANTA MARIA-PARTIDA_1.1_TP173
JEEP,SANTA MARIA-PARTIDA_1.1,14.85298000,120.98557000,TP174,SANTA MARIA-PARTIDA_1.1_TP174
JEEP,SANTA MARIA-PARTIDA_1.1,14.85315000,120.98574000,TP175,SANTA MARIA-PARTIDA_1.1_TP175
JEEP,SANTA MARIA-PARTIDA_1.1,14.85325000,120.98583000,TP176,SANTA MARIA-PARTIDA_1.1_TP176
JEEP,SANTA MARIA-PARTIDA_1.1,14.85337000,120.98593000,TP177,SANTA MARIA-PARTIDA_1.1_TP177
JEEP,SANTA MARIA-PARTIDA_1.1,14.85394000,120.98635000,TP178,SANTA MARIA-PARTIDA_1.1_TP178
JEEP,SANTA MARIA-PARTIDA_1.1,14.85407000,120.98645000,TP179,SANTA MARIA-PARTIDA_1.1_TP179
JEEP,SANTA MARIA-PARTIDA_1.1,14.85426000,120.98660000,TP180,SANTA MARIA-PARTIDA_1.1_TP180
JEEP,SANTA MARIA-PARTIDA_1.1,14.85430000,120.98663000,TP181,SANTA MARIA-PARTIDA_1.1_TP181
JEEP,SANTA MARIA-PARTIDA_1.1,14.85487000,120.98704000,TP182,SANTA MARIA-PARTIDA_1.1_TP182
JEEP,SANTA MARIA-PARTIDA_1.1,14.85502000,120.98715000,TP183,SANTA MARIA-PARTIDA_1.1_TP183
JEEP,SANTA MARIA-PARTIDA_1.1,14.85516000,120.98726000,TP184,SANTA MARIA-PARTIDA_1.1_TP184
JEEP,SANTA MARIA-PARTIDA_1.1,14.85531000,120.98736000,TP185,SANTA MARIA-PARTIDA_1.1_TP185
JEEP,SANTA MARIA-PARTIDA_1.1,14.85539000,120.98742000,TP186,SANTA MARIA-PARTIDA_1.1_TP186
JEEP,SANTA MARIA-PARTIDA_1.1,14.85578000,120.98770000,TP187,SANTA MARIA-PARTIDA_1.1_TP187
JEEP,SANTA MARIA-PARTIDA_1.1,14.85651000,120.98821000,TP188,SANTA MARIA-PARTIDA_1.1_TP188
JEEP,SANTA MARIA-PARTIDA_1.1,14.85665000,120.98831000,TP189,SANTA MARIA-PARTIDA_1.1_TP189
JEEP,SANTA MARIA-PARTIDA_1.1,14.85701000,120.98857000,TP190,SANTA MARIA-PARTIDA_1.1_TP190
JEEP,SANTA MARIA-PARTIDA_1.1,14.85754000,120.98899000,TP191,SANTA MARIA-PARTIDA_1.1_TP191
JEEP,SANTA MARIA-PARTIDA_1.1,14.85769000,120.98911000,TP192,SANTA MARIA-PARTIDA_1.1_TP192
JEEP,SANTA MARIA-PARTIDA_1.1,14.85771000,120.98912000,TP193,SANTA MARIA-PARTIDA_1.1_TP193
JEEP,SANTA MARIA-PARTIDA_1.1,14.85787000,120.98924000,TP194,SANTA MARIA-PARTIDA_1.1_TP194
JEEP,SANTA MARIA-PARTIDA_1.1,14.85798000,120.98931000,TP195,SANTA MARIA-PARTIDA_1.1_TP195
JEEP,SANTA MARIA-PARTIDA_1.1,14.85799000,120.98932000,TP196,SANTA MARIA-PARTIDA_1.1_TP196
JEEP,SANTA MARIA-PARTIDA_1.1,14.85812000,120.98940000,TP197,SANTA MARIA-PARTIDA_1.1_TP197
JEEP,SANTA MARIA-PARTIDA_1.1,14.85815000,120.98943000,TP198,SANTA MARIA-PARTIDA_1.1_TP198
JEEP,SANTA MARIA-PARTIDA_1.1,14.85831000,120.98954000,TP199,SANTA MARIA-PARTIDA_1.1_TP199
JEEP,SANTA MARIA-PARTIDA_1.1,14.85842000,120.98962000,TP200,SANTA MARIA-PARTIDA_1.1_TP200
JEEP,SANTA MARIA-PARTIDA_1.1,14.85873000,120.98980000,TP201,SANTA MARIA-PARTIDA_1.1_TP201
JEEP,SANTA MARIA-PARTIDA_1.1,14.85921000,120.99006000,TP202,SANTA MARIA-PARTIDA_1.1_TP202
JEEP,SANTA MARIA-PARTIDA_1.1,14.85953000,120.99020000,TP203,SANTA MARIA-PARTIDA_1.1_TP203
JEEP,SANTA MARIA-PARTIDA_1.1,14.85986000,120.99034000,TP204,SANTA MARIA-PARTIDA_1.1_TP204
JEEP,SANTA MARIA-PARTIDA_1.1,14.86002000,120.99041000,TP205,SANTA MARIA-PARTIDA_1.1_TP205
JEEP,SANTA MARIA-PARTIDA_1.1,14.86023000,120.99049000,TP206,SANTA MARIA-PARTIDA_1.1_TP206
JEEP,SANTA MARIA-PARTIDA_1.1,14.86097000,120.99085000,TP207,SANTA MARIA-PARTIDA_1.1_TP207
JEEP,SANTA MARIA-PARTIDA_1.1,14.86152000,120.99107000,TP208,SANTA MARIA-PARTIDA_1.1_TP208
JEEP,SANTA MARIA-PARTIDA_1.1,14.86153000,120.99108000,TP209,SANTA MARIA-PARTIDA_1.1_TP209
JEEP,SANTA MARIA-PARTIDA_1.1,14.86191000,120.99126000,TP210,SANTA MARIA-PARTIDA_1.1_TP210
JEEP,SANTA MARIA-PARTIDA_1.1,14.86231000,120.99145000,TP211,SANTA MARIA-PARTIDA_1.1_TP211
JEEP,SANTA MARIA-PARTIDA_1.1,14.86254000,120.99156000,TP212,SANTA MARIA-PARTIDA_1.1_TP212
JEEP,SANTA MARIA-PARTIDA_1.1,14.86310000,120.99185000,TP213,SANTA MARIA-PARTIDA_1.1_TP213
JEEP,SANTA MARIA-PARTIDA_1.1,14.86319000,120.99189000,TP214,SANTA MARIA-PARTIDA_1.1_TP214
